time,length,id
45,3,9594538
90,5,7142052
90,4,7895362
45,1,7895362
90,3,5786276
45,3,5786276
90,3,9602964
45,4,9602964
90,4,9645176
90,5,8280816
90,5,8425259
45,2,8425259
90,2,5786252
45,2,5786252
90,3,3947191
45,1,3947191
90,3,4061127
45,1,4061127
90,4,8246163
45,2,8246163
90,2,5509568
90,2,6807493
45,1,6807493
90,2,7080042
45,2,7080042
90,4,6830214
45,2,6830214
90,3,7821631
45,1,7821631
90,5,8970400
45,2,8970400
90,3,10718417
45,2,10718417
90,4,7490419
45,2,7490419
90,4,6770459
45,2,6770459
90,5,7901190
45,3,7901190
90,4,8337820
45,2,8337820
90,6,10121874
45,2,10121874
90,5,9594760
45,2,9594760
90,5,11407478
45,4,11407478
90,2,8966479
90,4,5583002
90,4,6770472
90,4,8337659
45,3,8337659
90,3,7142207
45,1,7142207
90,5,8970505
45,1,8970505
90,3,6770807
90,4,3976683
45,2,3976683
90,3,7127567
45,3,7127567
90,2,5764270
45,1,5764270
90,3,8738704
90,7,10385527
45,2,10385527
90,3,8738889
45,1,8738889
90,3,5784378
45,1,5784378
90,3,8517803
90,5,11264822
45,2,11264822
90,5,8692276
45,4,8692276
90,3,7498173
90,2,6784786
90,4,8445529
45,1,8445529
90,4,11396359
45,1,11396359
90,2,7438475
45,1,7438475
90,2,7459205
90,3,8966160
90,4,5582452
45,1,5582452
90,4,6768352
45,1,6768352
90,3,5764790
45,1,5764790
90,5,10408518
45,2,10408518
90,3,8280805
45,4,8280805
90,4,8070881
45,2,8070881
45,3,8071138
90,3,7142005
45,1,7142005
90,5,7142024
45,1,7142024
90,5,8678083
45,2,8678083
90,6,6830068
45,2,6830068
90,4,7895669
45,1,7895669
90,3,8970511
45,2,8970511
90,7,5615114
90,3,6771010
45,1,6771010
90,6,11453013
45,2,11453013
90,2,5614974
45,1,5614974
90,4,7142054
90,4,7895524
90,6,11369416
45,2,11369416
90,9,8678468
45,2,8678468
45,2,8833535
90,4,8243566
45,1,8243566
90,5,10389728
90,5,10408525
45,1,10408525
90,6,8738500
45,3,8738500
90,4,7437763
45,2,7437763
90,3,7458923
90,5,7885203
45,3,7885203
90,5,11646859
45,2,11646859
90,2,5764308
45,1,5764308
90,7,10388511
45,2,10388511
90,3,7490799
45,3,7490799
90,10,10411722
45,2,10411722
90,2,7127606
45,1,7127606
90,5,11396438
45,2,11396438
90,5,7437885
45,1,7437885
90,2,9602868
45,3,9602721
90,5,11369482
90,4,7437899
45,1,7437899
90,2,5615170
90,3,6807481
90,5,11396422
45,2,11396422
90,4,8896864
45,1,8896864
90,9,10221234
45,5,10221234
90,3,9594527
45,3,9594527
90,3,6768346
45,1,6768346
90,3,6807379
90,4,6770591
90,4,7901035
45,1,7901035
90,3,7498305
90,3,7437831
45,6,7437831
90,5,6770571
90,4,8721138
45,1,8721138
90,5,7498288
90,4,9602937
45,4,9602937
90,5,10408448
45,3,10408448
90,3,8428145
45,1,8428145
90,7,8678452
45,2,8678452
90,4,8337789
45,3,8337789
90,3,7895587
45,2,7895587
90,4,7437998
45,3,7437998
90,4,9645399
90,5,7142126
45,1,7142126
90,5,8966246
45,1,8966246
90,4,4061051
90,3,8246072
45,1,8246072
90,8,10913512
45,2,10913512
90,3,8966279
90,5,8243729
45,3,8243729
90,3,6768108
45,1,6768108
90,3,7090122
45,2,7090122
90,3,7823146
45,3,7823146
90,3,10388249
45,1,10388249
90,4,7901011
45,1,7901011
90,5,7895527
45,1,7895527
90,3,8678078
45,2,8678078
90,5,9594340
45,1,9594340
90,4,8245995
45,1,8245995
90,6,10408570
45,1,10408570
90,5,6830217
45,1,6830217
90,3,7851788
90,5,9594603
90,3,8738695
45,1,8738695
90,4,7125609
90,6,7498337
90,5,9594845
45,1,9594845
90,6,9603156
90,3,7895624
90,4,8645521
45,6,8645521
90,4,8738727
90,3,7490811
90,4,10388384
45,3,10388384
90,3,7438456
90,3,3976633
45,1,3976633
90,3,5786024
45,1,5786024
90,7,8346052
45,4,8346052
90,6,8738737
45,2,8738737
90,3,8337833
45,1,8337833
90,4,10837107
45,1,10837107
90,5,7080164
90,7,7374906
45,1,7374906
90,5,10244936
45,4,10244936
90,4,7108415
90,6,11452965
45,8,11452965
90,2,7438574
90,4,9576257
45,3,9576257
90,7,10408561
45,2,10408561
90,8,7141996
45,2,7141996
90,4,10408362
45,2,10408362
90,4,7438446
45,2,7438446
90,5,7675793
45,2,7675793
90,3,5509658
45,3,5509658
90,4,5509300
45,2,5509300
90,3,7901064
45,2,7901064
90,5,8280784
90,5,11392853
45,5,11392853
90,3,8970502
90,3,5615024
90,6,6830084
90,5,5614800
45,1,5614800
90,5,11407350
45,6,11407350
90,3,11369382
90,4,8280888
90,3,10411460
45,2,10411460
90,5,5786076
45,1,5786076
90,4,7079873
45,1,7079873
90,6,8337641
45,3,8337641
90,4,7828133
45,2,7828133
90,5,10408433
45,1,10408433
90,3,8678914
45,1,8678914
90,4,10388411
45,3,10388411
90,4,9302958
45,1,9302958
90,4,9594530
45,1,9594530
90,4,6807357
45,3,6807357
90,3,6784281
90,6,7885190
45,3,7885190
90,5,7437940
45,1,7437940
90,3,7895529
45,1,7895529
90,4,7900893
45,3,7900893
90,4,9645092
90,6,9625501
45,3,9625501
90,6,7079577
90,4,7498073
90,4,9812165
45,3,9812165
90,3,6770774
45,1,6770774
90,5,8280667
45,2,8280667
90,5,8738615
90,4,7901032
45,4,7901032
90,7,7438400
45,1,7438400
90,5,5786108
45,2,5786108
90,4,6901835
45,2,6901835
90,3,8337999
90,5,11251075
45,2,11251075
45,6,8541236
90,7,7895423
45,3,7895423
90,3,7438509
45,1,7438509
90,4,7648953
45,3,7648953
90,3,3965527
45,2,3965527
90,5,8245996
45,3,8245996
90,4,7900724
45,1,7900724
90,3,5764216
45,2,5764216
90,4,7901113
45,1,7901113
90,3,10390078
45,3,10390078
90,4,6992458
45,2,6992458
90,4,10665964
45,3,10665964
90,5,10411673
45,2,10411673
90,7,8337697
45,1,8337697
90,7,11452981
45,5,11452981
90,53,8678401
45,2,8678401
90,4,7490619
90,5,9602809
45,1,9602809
90,3,6830432
45,1,6830432
90,5,7127515
90,4,6770857
90,4,7900905
45,1,7900905
90,10,7438460
90,4,12099781
45,2,12099781
90,4,6771063
45,1,6771063
90,6,11453126
45,6,11453126
90,5,10411433
45,1,10411433
90,4,7459072
45,3,7459072
90,5,7498133
45,2,7498133
90,3,7127715
90,5,7900963
90,7,8246109
45,3,8246109
90,5,8445532
45,2,8445532
90,4,9373783
45,3,9373783
90,4,8966206
45,2,8966206
90,5,6830440
45,1,6830440
90,4,7142248
90,11,11352631
45,3,11352631
90,5,10388376
45,1,10388376
90,4,7490734
90,4,8970411
90,5,8897062
45,1,8897062
90,4,5615142
45,1,5615142
90,4,8966315
45,2,8966315
90,4,8645506
45,1,8645506
90,6,9645022
45,2,9645022
90,3,5509780
90,3,6784749
45,3,6784749
90,4,7142069
45,2,7142069
90,6,11640448
45,4,11640448
90,5,10411584
45,1,10411584
90,3,6784681
45,1,6784681
90,5,5509346
45,2,5509346
90,3,10408459
90,4,10388366
45,2,10388366
90,3,10390062
45,3,10390062
90,5,7437742
45,1,7437742
90,4,8970559
45,2,8970559
90,7,8966312
45,4,8966312
90,4,6807432
45,1,6807432
90,4,5764182
90,4,8517804
45,1,8517804
90,5,10411625
45,1,10411625
90,5,8966252
45,3,8966252
90,5,10408634
45,2,10408634
90,3,7491855
45,2,7491855
90,5,6767928
45,1,6767928
90,4,5785832
90,4,7090074
45,1,7090074
90,5,11369444
90,6,8738675
45,1,8738675
90,6,10230564
45,1,10230564
90,4,7895388
45,1,7895388
90,5,9602815
45,3,9602815
90,4,5582526
45,3,5582526
90,5,8243576
45,3,8243576
90,5,8678399
45,3,8678399
90,4,8966376
90,2,6784274
90,8,10411549
45,2,10411549
90,4,8896859
90,6,10411699
45,3,10411699
90,3,8966227
45,2,8966227
90,3,5764214
90,4,3965623
45,3,3965623
90,5,11391446
45,1,11391446
45,5,9576440
90,4,9581861
45,1,9581861
90,6,6770488
45,3,6770488
90,3,4157909
45,2,4157909
90,5,11453179
45,2,11453179
90,5,10388327
45,1,10388327
90,5,8896920
90,3,8966449
45,1,8966449
90,4,7821647
45,2,7821647
90,3,7885150
45,1,7885150
90,6,11646858
45,3,11646858
90,4,11396348
45,2,11396348
90,3,7498127
45,1,7498127
90,4,7127650
45,1,7127650
90,4,7090309
45,2,7090309
90,3,6901829
45,1,6901829
90,3,5785944
45,1,5785944
90,5,9576304
45,2,9576304
90,8,10388331
45,1,10388331
90,5,8346067
90,4,10389833
45,3,10389833
90,5,8678843
45,4,8678843
90,5,7821528
45,2,7821528
90,4,7142128
45,4,7142128
90,4,4157979
90,3,8966155
90,4,5786454
90,4,6771014
45,1,6771014
90,6,10385479
45,1,10385479
45,2,7498043
90,4,7438379
90,7,8425198
45,3,8425198
90,4,7127635
90,6,11007867
45,2,11007867
90,5,9645239
45,2,9645239
90,3,6807653
90,4,7895571
90,3,4061163
45,1,4061163
90,6,11368598
45,5,11368598
90,4,8083372
45,2,8083372
90,6,7885133
90,4,7438433
45,1,7438433
90,4,8517840
45,1,8517840
90,5,10408367
90,4,7142032
45,3,7142032
90,6,7090099
45,3,7090099
90,6,10385475
45,2,10385475
90,4,7142268
45,2,7142268
90,3,6767934
45,2,6767934
90,4,11406874
45,2,11406874
90,3,7901041
45,2,7901041
90,5,7490775
45,1,7490775
90,5,11407422
45,3,11407422
90,3,5615202
90,4,5509642
90,5,6784804
45,1,6784804
90,5,10411697
45,2,10411697
90,5,7498297
90,4,7438539
90,4,4061315
90,4,10390002
45,1,10390002
90,2,5764818
90,5,11368718
45,1,11368718
90,5,8107475
45,1,8107475
90,4,7659894
45,1,7659894
90,3,7459076
45,1,7459076
90,4,9688840
45,3,9688840
90,4,6830162
45,1,6830162
90,9,7895492
45,2,7895492
90,5,10230541
45,5,10230541
90,4,9595150
45,1,9595150
90,5,8246162
45,2,8246162
90,4,10388494
45,1,10388494
90,4,10411683
45,1,10411683
90,4,7827917
45,1,7827917
90,4,7821516
45,1,7821516
90,4,4157777
45,1,4157777
90,3,7821580
45,1,7821580
90,4,9594365
45,1,9594365
90,3,8970491
45,4,8970491
90,4,6992452
45,2,6992452
90,5,8245955
45,5,8245955
90,5,9576423
45,2,9576423
90,2,6770845
90,4,7108465
45,3,7108465
90,3,7490577
45,1,7490577
90,5,9514299
45,2,9514299
90,4,7108497
45,1,7108497
90,4,8970399
45,1,8970399
90,5,9594418
90,3,6807514
90,3,4061047
45,1,4061047
90,3,8337976
45,1,8337976
90,6,7885226
45,1,7885226
90,4,5582602
45,1,5582602
90,2,8966166
45,1,8966166
90,4,4157867
45,1,4157867
90,5,6830358
45,2,6830358
90,4,10411632
45,5,10411632
90,7,8966517
90,3,7744568
90,3,8966381
45,1,8966381
90,3,7498123
45,1,7498123
90,4,9645193
45,4,9645193
90,3,4061115
90,4,7090193
45,1,7090193
90,4,7828248
45,1,7828248
90,8,10408562
45,3,10408562
90,3,7775414
45,1,7775414
90,5,9645052
45,1,9645052
90,5,10385433
45,2,10385433
90,4,8645548
45,1,8645548
90,5,8678485
45,6,8678485
90,5,10385535
45,2,10385535
90,5,10583798
45,2,10583798
90,2,7127448
45,3,7127448
90,3,8645561
45,2,8645561
90,3,7895407
45,1,7895407
90,3,7108660
45,1,7108660
90,5,8970621
45,2,8970621
90,2,4061149
45,1,4061149
90,3,3976875
90,5,8533238
45,1,8533238
90,7,11453163
45,7,11453163
90,5,8678904
45,1,8678904
90,5,7648924
45,2,7648924
90,5,8692236
45,2,8692236
90,4,9606211
45,2,9606211
90,5,7108303
45,3,7108303
90,3,5785926
45,1,5785926
90,4,7895666
45,2,7895666
90,5,7821446
45,1,7821446
90,5,9926274
45,2,9926274
90,6,5583120
45,2,5583120
90,6,11352533
45,6,11352533
90,3,8833677
45,2,8833677
90,4,8738875
45,3,8738875
90,3,6784792
45,1,6784792
90,7,11407357
45,3,11407357
90,3,10411524
45,2,10411524
90,3,8966224
90,4,9576166
45,1,9576166
90,5,9099542
45,3,9099542
90,4,5582860
45,1,5582860
90,3,5786020
45,1,5786020
90,3,6807534
90,1,5615188
90,3,5509810
90,5,6830223
45,1,6830223
90,4,6807424
45,1,6807424
90,1,7090256
45,2,7090256
90,2,5786396
90,4,7828018
45,2,7828018
45,3,9594756
90,2,7490724
90,4,9602840
45,2,9602840
90,4,6767949
45,3,6767949
90,6,9514281
45,2,9514281
90,4,7125601
45,1,7125601
90,4,7900945
45,1,7900945
90,2,7885019
45,2,7885019
90,2,10408608
45,1,10408608
45,2,8970419
90,3,5786226
45,2,5786226
45,2,8970360
90,4,9602896
45,3,9602896
90,2,7127534
90,4,7828003
45,1,7828003
90,2,10390045
45,4,10390045
90,2,7823137
45,2,7823137
90,3,7497951
45,2,7497951
90,4,3965699
45,2,3965699
90,4,3965645
45,2,3965645
90,3,11369360
45,4,11369360
45,1,7108656
90,4,7142287
45,1,7142287
90,4,7437877
45,1,7437877
90,1,7108318
90,3,9567975
45,2,9567975
90,5,11369399
45,3,11369399
90,5,7079576
45,3,7079576
90,5,10411698
90,3,7437834
45,1,7437834
90,4,6768381
45,1,6768381
90,3,5786328
45,1,5786328
90,3,6807713
45,1,6807713
90,4,5509284
45,1,5509284
90,4,10388248
45,2,10388248
90,3,7142098
45,1,7142098
90,3,5785966
90,6,11453065
45,5,11453065
90,2,6807548
45,2,6807548
90,2,8738669
45,1,8738669
90,2,8966502
45,1,8966502
45,2,9645120
90,2,6770849
45,1,6770849
90,4,11396399
45,2,11396399
90,5,11407398
45,1,11407398
90,4,7827929
45,2,7827929
90,2,7828004
45,2,6830105
90,3,6830365
90,2,5764344
45,2,5764344
90,5,7090202
45,2,7090202
90,2,7108649
45,1,7108649
90,4,7090035
45,3,7090035
90,2,7498222
90,4,5785828
45,2,5785828
45,2,7851836
90,3,4061217
45,1,4061217
90,3,4157743
90,3,9594880
45,1,9594880
90,4,7090234
45,3,7090234
90,4,10583835
45,2,10583835
90,5,8678074
45,3,8678074
45,2,8645451
90,5,11352481
45,7,11352481
90,2,7895368
90,3,8970692
45,2,8970692
90,4,7490773
90,3,7438436
45,1,7438436
90,4,4157899
90,5,11392822
45,2,11392822
90,8,11352314
45,4,11352314
90,4,8684160
45,4,8684160
90,8,8678501
45,10,8678501
90,8,9603169
45,4,9603169
90,2,5764480
45,1,5764480
90,4,6830343
45,3,6830343
90,4,8337997
45,1,8337997
90,4,7827946
45,1,7827946
90,5,7885094
45,1,7885094
90,5,10067590
45,2,10067590
90,4,6830150
90,2,3947325
90,4,8246008
45,3,8246008
90,5,11407507
45,1,11407507
90,6,10390098
45,1,10390098
90,5,7090267
45,2,7090267
90,3,5614926
45,1,5614926
90,5,11352321
45,2,11352321
90,6,10285259
45,4,10285259
90,4,9603177
45,1,9603177
90,4,9644998
90,4,6771005
45,1,6771005
90,3,6770841
90,3,7851703
45,1,7851703
90,5,10089495
45,3,10089495
90,6,10385715
45,2,10385715
90,3,7438594
90,6,11369299
45,2,11369299
90,3,8272187
45,2,8272187
90,4,7827957
45,1,7827957
90,5,10411743
45,2,10411743
90,3,7438608
45,8,7438608
90,5,9644986
45,1,9644986
90,4,9576132
45,1,9576132
90,4,8272074
45,1,8272074
90,5,8837687
45,6,8837687
90,6,7885154
45,2,7885154
90,4,9576352
45,1,9576352
90,5,7438431
45,1,7438431
90,4,9099583
45,3,9099583
90,5,11406867
45,1,11406867
90,6,9594459
45,2,9594459
90,3,5318918
45,1,5318918
90,5,11352389
45,3,11352389
90,4,7459197
45,2,7459197
90,5,12099773
45,4,12099773
90,4,7090018
45,2,7090018
90,4,10385654
45,3,10385654
90,5,8679156
45,1,8679156
90,4,7895592
90,7,10648835
45,4,10648835
90,4,7374907
45,2,7374907
90,4,6807414
45,2,6807414
90,3,4061099
45,1,4061099
90,7,12076519
45,5,12076519
90,5,7142043
90,7,11352327
45,2,11352327
90,5,8678385
45,3,8678385
90,3,8280858
45,3,8280858
90,4,6830075
90,5,6770851
90,4,8202809
45,2,8202809
45,1,8966523
90,7,8678472
45,3,8678472
90,3,6688883
45,2,6688883
90,3,11352440
45,4,11352440
90,5,11352449
45,2,11352449
45,1,8833451
90,3,9594750
90,3,6770491
45,1,6770491
90,4,11352471
45,3,11352471
90,3,8280750
90,3,7895596
45,1,7895596
90,4,7851748
45,1,7851748
90,6,10583956
45,4,10583956
90,4,7079952
45,3,7079952
90,4,7517362
45,3,7517362
90,4,9594584
45,2,9594584
90,5,5786330
45,1,5786330
90,5,11406827
45,1,11406827
90,4,6830204
90,3,8272063
45,1,8272063
90,3,7490818
90,3,6807581
90,3,7108317
90,3,7895603
45,1,7895603
90,7,9603030
45,2,9603030
90,5,9603105
45,4,9603105
90,4,7437847
45,2,7437847
90,4,11768519
90,4,8966416
45,2,8966416
90,4,7438537
45,1,7438537
90,4,4061117
90,4,7900896
90,4,9688881
45,1,9688881
90,4,3965509
45,1,3965509
90,4,8692281
45,3,8692281
90,6,9688888
45,2,9688888
90,7,11453173
45,4,11453173
90,5,10408273
45,2,10408273
90,4,8833437
90,3,7743591
45,2,7743591
90,3,5615056
90,3,7079897
90,4,11369359
45,2,11369359
90,6,11971437
45,2,11971437
90,4,6770832
45,1,6770832
90,3,6830342
90,3,9603119
45,3,9603119
90,4,9602867
45,1,9602867
90,5,6807694
45,3,6807694
90,7,7900977
45,1,7900977
90,5,7901141
45,1,7901141
90,4,10385459
45,3,10385459
90,5,8970376
45,1,8970376
90,4,7490870
90,3,7438505
45,2,7438505
90,4,5509784
45,2,5509784
90,7,8425205
45,2,8425205
90,5,10388509
45,2,10388509
90,4,9688867
45,3,9688867
90,3,5764772
90,4,4157813
90,4,4061129
45,1,4061129
90,4,6830352
45,3,6830352
45,1,8033316
90,4,7142312
45,2,7142312
90,6,7306798
45,2,7306798
90,5,6829814
45,2,6829814
90,3,4157915
90,3,8120428
45,1,8120428
90,6,10411607
45,1,10411607
90,4,7795500
45,1,7795500
90,5,9688873
45,1,9688873
45,1,5785854
90,5,5582626
45,3,5582626
90,5,11368708
45,4,11368708
90,3,6784892
90,6,8425219
45,3,8425219
90,7,10411691
45,1,10411691
90,4,11396416
45,2,11396416
90,5,8243632
45,2,8243632
90,4,8966404
45,2,8966404
90,3,4061141
90,5,10385496
45,4,10385496
90,5,8246191
45,1,8246191
90,4,9362861
45,1,9362861
90,4,9645144
45,2,9645144
90,3,4061297
90,4,7127522
45,1,7127522
90,5,7821642
45,1,7821642
90,4,4157753
45,1,4157753
90,3,10030961
45,2,10030961
90,4,8966240
45,3,8966240
90,4,5614786
45,1,5614786
90,3,6807695
90,3,10385662
45,2,10385662
90,12,11396287
45,3,11396287
90,9,11369294
45,5,11369294
90,5,9099613
45,3,9099613
90,5,10385557
45,3,10385557
90,3,7438452
45,1,7438452
90,5,6770521
45,1,6770521
90,5,7142262
90,4,8337691
90,5,8280939
45,3,8280939
90,3,4061147
45,2,4061147
90,4,8601107
90,3,9603114
90,4,9594841
45,1,9594841
90,5,9603022
45,2,9603022
90,5,8738839
90,4,6830134
45,2,6830134
90,10,11326767
45,4,11326767
90,5,11407481
45,1,11407481
90,4,9645189
45,2,9645189
90,4,9343516
45,1,9343516
90,4,7895698
90,6,8678393
45,3,8678393
90,3,7498307
90,5,9645070
45,1,9645070
90,5,7142168
45,1,7142168
90,4,9645421
45,2,9302904
90,5,7090030
45,2,7090030
90,4,7821634
90,6,11057913
45,4,11057913
90,5,7498382
45,2,7498382
90,5,10583808
90,3,7127686
45,1,7127686
90,4,5786254
90,4,4157689
45,1,4157689
90,4,7090163
45,3,7090163
90,3,8246012
45,1,8246012
90,2,5615066
45,1,5615066
90,3,6807720
45,2,6807720
90,3,7901007
45,3,7901007
90,4,7438508
45,3,7438508
90,3,9645055
45,1,9645055
90,4,6770790
45,1,6770790
90,3,7885143
45,3,7885143
90,5,8425195
45,3,8425195
90,3,7498196
45,1,7498196
90,4,7764311
45,2,7764311
90,4,9688864
45,2,9688864
90,6,5582962
45,1,5582962
90,5,6770458
90,4,5509402
90,3,4061101
45,1,4061101
90,6,7895436
45,1,7895436
90,6,11407493
45,4,11407493
90,4,10718529
45,2,10718529
90,4,10385595
45,2,10385595
90,3,5509828
90,6,10411734
45,2,10411734
90,6,10408457
45,1,10408457
90,4,5785904
90,3,8114285
45,1,8114285
90,6,9603049
45,1,9603049
90,4,8738813
45,2,8738813
90,5,5582718
45,4,5582718
90,3,9645400
90,6,9520877
45,2,9520877
90,3,5583172
45,2,5583172
90,3,5509292
90,4,7142113
45,1,7142113
90,4,7090164
45,1,7090164
90,7,8272148
45,3,8272148
90,5,10067586
45,5,10067586
90,4,7374903
45,1,7374903
90,5,7090350
45,2,7090350
90,4,6784333
45,1,6784333
90,6,7090138
45,1,7090138
90,5,8246001
45,2,8246001
45,1,10411449
90,6,9645254
45,2,9645254
90,3,5614836
45,1,5614836
90,4,11368727
45,2,11368727
90,4,8243476
45,2,8243476
90,3,9206447
45,1,9206447
90,4,9594314
90,6,9602959
45,1,9602959
90,3,5614996
90,3,6807776
45,2,6807776
90,3,6830360
45,3,6830360
90,5,10385478
45,1,10385478
90,5,8894056
45,4,8894056
90,3,8086521
45,1,8086521
90,4,7127733
90,3,7127644
45,1,7127644
90,4,7090269
45,2,7090269
90,5,8970450
45,1,8970450
90,3,5785906
45,2,5785906
90,5,8528297
45,1,8528297
90,5,7895374
45,1,7895374
90,5,11918827
45,3,11918827
90,8,9576152
45,1,9576152
90,3,6770804
45,1,6770804
90,4,10408464
45,1,10408464
90,3,10388363
45,2,10388363
90,4,7821574
45,3,7821574
90,5,6830164
45,1,6830164
90,4,7141987
90,4,11369393
45,5,11369393
90,3,8738546
45,1,8738546
90,5,8083368
45,2,8083368
90,4,9594373
45,2,9594373
90,4,9603046
45,4,9603046
90,4,7437736
45,2,7437736
90,3,7458980
90,3,9594487
45,8,9594487
90,5,10411517
45,2,10411517
90,3,5764842
90,5,5509384
45,2,5509384
90,1,8272131
45,2,8272348
90,4,11808695
45,4,11808695
90,3,6767959
45,3,6767959
90,4,11396247
45,2,11396247
90,5,9688826
45,4,9688826
90,3,8280793
90,2,8692248
45,4,8692248
90,4,7895542
90,6,7659889
45,3,7659889
90,6,7885038
45,2,7885038
90,4,7080165
45,2,7080165
90,4,8738850
45,1,8738850
90,5,8966229
45,3,8966229
90,7,9602717
45,2,9602717
90,3,6830126
90,3,6770557
45,1,6770557
90,3,6807673
45,1,6807673
90,5,7142121
45,1,7142121
90,4,7053210
45,1,7053210
90,4,7901163
90,5,11846060
45,5,11846060
90,4,9099590
45,3,9099590
90,4,7438482
90,4,10388477
45,2,10388477
90,4,3965533
45,2,3965533
90,4,5786096
45,5,5786096
90,4,7490536
45,2,7490536
90,6,9302903
45,3,9302903
90,3,6807513
90,5,10196711
45,1,10196711
90,4,7090134
45,5,7090134
90,5,11407387
45,2,11407387
90,4,10063802
45,1,10063802
90,4,5764312
90,4,6968531
90,4,8679138
45,2,8679138
90,4,8107394
45,4,8107394
90,3,9204613
45,2,9204613
90,3,7490777
45,2,7490777
90,3,6770573
45,1,6770573
90,6,11453058
45,4,11453058
90,4,8896993
45,2,8896993
90,5,8337844
45,1,8337844
90,4,7895511
45,3,7895511
90,4,9602945
45,2,9602945
90,2,7490630
90,4,7437901
45,2,7437901
90,3,6807638
90,4,6768175
45,4,6768175
90,5,7828229
45,1,7828229
90,8,8748589
45,4,8748589
90,4,7090264
45,2,7090264
90,4,4061075
90,4,8243618
45,2,8243618
90,4,9645256
45,2,9645256
90,6,12028716
45,3,12028716
90,4,6830210
90,4,5764788
90,4,6901800
45,3,6901800
90,7,11407515
45,1,11407515
90,4,6830266
45,2,6830266
90,4,5786178
45,1,5786178
90,4,5583106
45,3,5583106
90,4,6770979
45,1,6770979
90,5,11407479
45,2,11407479
90,3,11407488
45,1,11407488
90,3,9594458
45,4,9594458
90,9,11352511
45,2,11352511
90,3,6807384
90,4,6770520
45,1,6770520
90,4,11406832
45,3,11406832
90,4,8738525
45,1,8738525
90,6,8970384
45,2,8970384
90,4,7827915
45,2,7827915
90,4,7689482
90,4,9594775
90,4,8738780
45,1,8738780
90,6,6770497
45,3,6770497
90,3,6830200
45,2,6830200
90,3,8272002
45,1,8272002
90,2,6751104
45,1,6751104
90,3,7079970
45,1,7079970
90,4,10388278
45,3,10388278
90,4,9594465
45,1,9594465
90,3,8337687
45,2,8337687
90,3,10388483
45,3,10388483
90,6,8337847
45,1,8337847
90,3,8970440
45,2,8970440
90,3,5764462
45,1,5764462
90,3,8280863
45,3,8280863
90,3,8280935
45,2,8280935
90,3,7498208
45,2,7498208
90,5,9603024
45,7,9603024
90,4,6807719
90,3,7828129
45,1,7828129
90,4,7895554
90,4,9645151
45,1,9645151
90,4,8970542
45,1,8970542
90,3,5785950
45,1,5785950
90,3,5509404
45,1,5509404
90,4,9662135
45,3,9662135
90,3,3976719
45,5,12076503
90,4,10411608
45,2,10411608
90,2,10389962
45,1,10389962
90,3,4157781
90,5,7901160
90,4,7900951
45,2,7900951
90,5,10408631
45,6,10408631
90,7,9594628
45,3,9594628
90,2,6784461
45,1,6784461
90,6,8346063
45,4,8346063
90,3,9645115
45,2,9645115
90,3,6768080
45,3,6768080
90,5,11453200
45,6,11453200
90,3,8243542
45,2,8243542
90,3,7490828
45,2,7490828
90,5,10408447
45,2,10408447
90,5,7090088
45,2,7090088
90,3,7053211
90,5,11352316
45,6,11352316
90,4,8970374
45,4,8970374
90,3,9594532
45,1,9594532
90,4,3965593
45,2,3965593
45,1,7458929
90,3,6784751
45,2,8140006
90,3,5614940
90,4,7127436
90,4,7821639
45,1,7821639
90,3,8645469
45,1,8645469
90,3,5509876
90,4,5764798
90,6,9594638
45,1,9594638
90,5,11396338
45,4,11396338
90,3,7895395
45,1,7895395
90,3,7438552
45,3,7438552
90,7,9688815
45,4,9688815
90,4,5582900
45,2,5582900
90,5,11926453
45,3,11926453
90,7,11352618
45,2,11352618
90,5,10411596
45,4,10411596
90,5,9099572
45,2,9099572
90,5,7438412
90,5,10411669
45,4,10411669
90,3,10385758
45,4,10385758
90,3,10408257
45,2,10408257
90,3,7498263
45,2,7498263
90,5,9603078
45,6,9603078
90,5,9302940
45,5,9302940
90,4,8679161
45,2,8679161
90,4,9594545
45,1,9594545
90,4,6770792
45,2,6770792
90,4,7079916
90,5,6830239
45,1,6830239
90,4,7851875
45,1,7851875
90,3,8272143
45,1,8272143
90,6,8337860
45,1,8337860
90,4,10408622
45,2,10408622
90,5,7901159
90,5,7885229
45,3,7885229
90,6,9645046
45,1,9645046
90,6,9576082
45,3,9576082
90,5,10733225
45,2,10733225
90,4,9594748
45,1,9594748
90,5,7142239
90,3,10408318
45,8,10408318
90,5,5582810
45,2,5582810
90,6,10411645
45,4,10411645
90,5,10408572
45,1,10408572
90,4,5509332
45,2,5509332
90,5,7090039
45,2,7090039
90,5,8100196
45,1,8100196
90,4,9645422
45,3,9645422
90,3,5764128
45,1,5764128
90,5,8966444
90,5,3965691
45,1,3965691
90,5,7901148
45,2,7901148
90,3,7459187
45,2,7459187
90,4,8243448
45,3,8243448
90,4,7108494
90,6,10665996
45,5,10665996
90,7,10411667
45,3,10411667
90,5,4157775
90,5,8424703
45,4,8424703
90,5,8970438
45,2,8970438
90,6,11407361
45,4,11407361
90,4,9603101
90,5,7090343
45,2,7090343
90,6,9098888
45,5,9098888
90,6,9645073
45,2,9645073
90,5,5582646
45,5,5582646
90,5,10385365
45,3,10385365
90,5,8243516
45,1,8243516
90,8,11396418
45,2,11396418
90,6,11407440
45,4,11407440
90,4,5764726
45,1,5764726
90,5,10913517
45,4,10913517
90,5,7851716
45,1,7851716
90,5,7080176
